# PROVENANCE: Grimme D3 reference data via MOPAC v23.2.5 (github.com/openmopac/mopac tag v23.2.5, Apache-2.0), src/corrections/copyc6.F90.
# The D3 model and reference data are S. Grimme et al., J. Chem. Phys. 132, 154104 (2010); see THIRD_PARTY_NOTICES.md.
iat,jat,c6,cn_a,cn_b
74,12,470.4046,10.915,0.0
74,13,437.5983,10.915,0.0
74,14,349.1691,10.915,0.0
74,15,275.3876,10.915,0.0
74,16,230.3666,10.915,0.0
74,17,189.6418,10.915,0.0
74,18,156.2347,10.915,0.0
74,19,979.1991,10.915,0.0
74,20,820.2766,10.915,0.0
74,21,680.1597,10.915,0.0
74,22,659.485,10.915,0.0
74,23,605.3105,10.915,0.0
74,24,477.7116,10.915,0.0
74,25,522.9278,10.915,0.0
74,26,411.3725,10.915,0.0
74,27,437.4383,10.915,0.0
74,28,449.4776,10.915,0.0
74,29,345.334,10.915,0.0
74,30,356.5405,10.915,0.0
74,31,421.15,10.915,0.0
74,32,374.854,10.915,0.0
74,33,322.6401,10.915,0.0
74,34,291.2663,10.915,0.0
74,35,256.517,10.915,0.0
74,36,224.426,10.915,0.0
74,37,1099.7481,10.915,0.0
74,38,977.3503,10.915,0.0
74,39,861.9972,10.915,0.0
74,40,778.2433,10.915,0.0
74,41,711.9449,10.915,0.0
74,42,553.0964,10.915,0.0
74,43,615.6258,10.915,0.0
74,44,472.2143,10.915,0.0
74,45,515.568,10.915,0.0
74,46,479.059,10.915,0.0
74,47,399.7262,10.915,0.0
74,48,423.223,10.915,0.0
74,49,527.6514,10.915,0.0
74,50,491.2965,10.915,0.0
74,51,441.1051,10.915,0.0
74,52,411.239,10.915,0.0
74,53,373.8314,10.915,0.0
74,54,337.864,10.915,0.0
74,55,1340.9193,10.915,0.0
74,56,1244.0756,10.915,0.0
74,57,1100.2138,10.915,0.0
74,58,520.7789,10.915,2.7991
74,59,1104.8675,10.915,0.0
74,60,1061.9928,10.915,0.0
74,61,1035.6282,10.915,0.0
74,62,1011.3417,10.915,0.0
74,63,989.8151,10.915,0.0
74,64,784.9307,10.915,0.0
74,65,875.0019,10.915,0.0
74,66,845.0238,10.915,0.0
74,67,894.1053,10.915,0.0
74,68,875.2348,10.915,0.0
74,69,858.3052,10.915,0.0
74,70,847.9418,10.915,0.0
74,71,718.5066,10.915,0.0
74,72,711.3924,10.915,0.0
74,73,652.2724,10.915,0.0
74,74,553.3851,10.915,0.0
74,75,563.7671,10.915,0.0
74,76,513.0771,10.915,0.0
74,77,471.515,10.915,0.0
74,78,393.4797,10.915,0.0
74,79,368.2721,10.915,0.0
74,80,379.1672,10.915,0.0
74,81,543.5771,10.915,0.0
74,82,534.0168,10.915,0.0
74,83,493.8119,10.915,0.0
74,84,472.817,10.915,0.0
74,85,438.5063,10.915,0.0
74,86,403.7991,10.915,0.0
74,87,1273.0029,10.915,0.0
74,88,1234.7444,10.915,0.0
74,89,1097.9052,10.915,0.0
74,90,994.1869,10.915,0.0
74,91,984.0251,10.915,0.0
74,92,953.0203,10.915,0.0
74,93,976.7438,10.915,0.0
74,94,946.607,10.915,0.0
74,1,54.7934,10.915,0.0
74,3,172.9883,10.915,0.9865
74,4,221.5526,10.915,0.9808
74,5,172.0316,10.915,0.9706
74,6,131.0744,10.915,0.9868
74,7,92.2761,10.915,0.9944
74,8,67.9119,10.915,0.9925
74,9,47.3086,10.915,0.9982
74,11,252.2899,10.915,0.9684
74,12,389.5721,10.915,0.9628
74,13,397.5411,10.915,0.9648
74,14,323.389,10.915,0.9507
74,15,267.4548,10.915,0.9947
74,16,227.8118,10.915,0.9948
74,17,187.6647,10.915,0.9972
74,19,351.1876,10.915,0.9767
74,20,657.8095,10.915,0.9831
74,21,354.0876,10.915,1.8627
74,22,342.0626,10.915,1.8299
74,23,335.1953,10.915,1.9138
74,24,331.7429,10.915,1.8269
74,25,306.7902,10.915,1.6406
74,26,284.4755,10.915,1.6483
74,27,271.4443,10.915,1.7149
74,28,265.2596,10.915,1.7937
74,29,261.0312,10.915,0.9576
74,30,246.696,10.915,1.9419
74,31,396.5106,10.915,0.9601
74,32,351.5243,10.915,0.9434
74,33,317.3585,10.915,0.9889
74,34,291.3625,10.915,0.9901
74,35,258.2257,10.915,0.9974
74,37,420.1356,10.915,0.9738
74,38,800.2836,10.915,0.9801
74,39,620.2744,10.915,1.9153
74,40,468.3741,10.915,1.9355
74,41,472.9418,10.915,1.9545
74,42,442.0491,10.915,1.942
74,43,492.4594,10.915,1.6682
74,44,387.4171,10.915,1.8584
74,45,362.7696,10.915,1.9003
74,46,337.3247,10.915,1.863
74,47,326.0586,10.915,0.9679
74,48,323.6569,10.915,1.9539
74,49,504.2597,10.915,0.9633
74,50,459.5686,10.915,0.9514
74,51,432.7691,10.915,0.9749
74,52,411.0585,10.915,0.9811
74,53,377.2983,10.915,0.9968
74,55,499.5885,10.915,0.9909
74,56,1035.5821,10.915,0.9797
74,57,784.4115,10.915,1.9373
74,59,505.3205,10.915,2.9425
74,60,494.9131,10.915,2.9455
74,61,479.4301,10.915,2.9413
74,62,481.2612,10.915,2.93
74,63,462.3737,10.915,1.8286
74,64,484.0311,10.915,2.8732
74,65,455.1002,10.915,2.9086
74,66,462.2071,10.915,2.8965
74,67,432.3645,10.915,2.9242
74,68,420.1936,10.915,2.9282
74,69,417.3584,10.915,2.9246
74,70,437.8351,10.915,2.8482
74,71,403.5986,10.915,2.9219
74,72,540.1,10.915,1.9254
74,73,503.56,10.915,1.9459
74,74,461.6567,10.915,1.9292
74,75,465.2997,10.915,1.8104
74,76,411.6804,10.915,1.8858
74,77,388.0547,10.915,1.8648
74,78,371.099,10.915,1.9188
74,79,354.8716,10.915,0.9846
74,80,344.0826,10.915,1.9896
74,81,542.8228,10.915,0.9267
74,82,498.2226,10.915,0.9383
74,83,485.0483,10.915,0.982
74,84,473.189,10.915,0.9815
74,85,443.8129,10.915,0.9954
74,87,562.857,10.915,0.9705
74,88,1034.4519,10.915,0.9662
74,89,597.7266,10.915,2.907
74,90,685.9333,10.915,2.8844
74,91,615.0485,10.915,2.8738
74,92,546.0346,10.915,2.8878
74,93,526.0459,10.915,2.9095
74,94,624.7394,10.915,1.9209
74,4,146.9377,10.915,1.9697
74,5,145.0689,10.915,1.9441
74,6,107.5164,10.915,1.9985
74,7,86.7443,10.915,2.0143
74,8,60.1013,10.915,1.9887
74,12,258.4639,10.915,1.9496
74,13,312.1979,10.915,1.9311
74,14,301.3608,10.915,1.9435
74,15,263.7024,10.915,2.0102
74,16,223.257,10.915,1.9903
74,20,363.0051,10.915,1.9349
74,21,350.4674,10.915,2.8999
74,22,354.9301,10.915,3.8675
74,23,324.919,10.915,2.911
74,24,246.9804,10.915,10.619
74,25,212.4317,10.915,9.8849
74,26,208.3891,10.915,9.1376
74,27,242.2155,10.915,2.9263
74,28,226.1706,10.915,6.5458
74,31,316.8461,10.915,1.9315
74,32,335.2083,10.915,1.9447
74,33,309.3265,10.915,1.9793
74,34,289.1318,10.915,1.9812
74,38,435.4733,10.915,1.9143
74,39,421.5613,10.915,2.8903
74,40,425.9507,10.915,3.9106
74,41,411.9567,10.915,2.9225
74,42,366.3303,10.915,11.056
74,43,324.8319,10.915,9.5402
74,44,307.5001,10.915,8.8895
74,45,311.8089,10.915,2.9696
74,46,325.1416,10.915,5.7095
74,49,409.6194,10.915,1.9378
74,50,444.9961,10.915,1.9505
74,51,421.4512,10.915,1.9523
74,52,407.9357,10.915,1.9639
74,56,527.8013,10.915,1.8467
74,57,548.4216,10.915,2.9175
74,72,408.8706,10.915,3.884
74,73,426.3547,10.915,2.8988
74,74,398.0973,10.915,10.915
75,1,31.5928,9.8054,0.9118
75,2,21.621,9.8054,0.0
75,3,437.5796,9.8054,0.0
75,4,264.8378,9.8054,0.0
75,5,184.0194,9.8054,0.0
75,6,127.5271,9.8054,0.0
75,7,90.9958,9.8054,0.0
75,8,69.9289,9.8054,0.0
75,9,53.6738,9.8054,0.0
75,10,41.731,9.8054,0.0
75,11,525.1483,9.8054,0.0
75,12,418.4768,9.8054,0.0
75,13,391.67,9.8054,0.0
75,14,315.1488,9.8054,0.0
75,15,250.4475,9.8054,0.0
75,16,210.6191,9.8054,0.0
75,17,174.2982,9.8054,0.0
75,18,144.2814,9.8054,0.0
75,19,858.3565,9.8054,0.0
75,20,726.1164,9.8054,0.0
75,21,603.5688,9.8054,0.0
75,22,586.8549,9.8054,0.0
75,23,539.5023,9.8054,0.0
75,24,426.3691,9.8054,0.0
75,25,467.1653,9.8054,0.0
75,26,368.134,9.8054,0.0
75,27,392.2549,9.8054,0.0
75,28,402.3692,9.8054,0.0
75,29,309.6449,9.8054,0.0
75,30,320.8518,9.8054,0.0
75,31,378.2013,9.8054,0.0
75,32,338.7095,9.8054,0.0
75,33,293.3096,9.8054,0.0
75,34,265.87,9.8054,0.0
75,35,235.1647,9.8054,0.0
75,36,206.5945,9.8054,0.0
75,37,965.4608,9.8054,0.0
75,38,865.2155,9.8054,0.0
75,39,766.6493,9.8054,0.0
75,40,694.3157,9.8054,0.0
75,41,636.5901,9.8054,0.0
75,42,496.7319,9.8054,0.0
75,43,551.9675,9.8054,0.0
75,44,425.4154,9.8054,0.0
75,45,464.0894,9.8054,0.0
75,46,431.833,9.8054,0.0
75,47,360.5629,9.8054,0.0
75,48,382.2149,9.8054,0.0
75,49,474.3487,9.8054,0.0
75,50,443.7085,9.8054,0.0
75,51,400.3926,9.8054,0.0
75,52,374.5042,9.8054,0.0
75,53,341.6844,9.8054,0.0
75,54,309.9228,9.8054,0.0
75,55,1177.8622,9.8054,0.0
75,56,1100.2149,9.8054,0.0
75,57,977.3591,9.8054,0.0
75,58,472.4946,9.8054,2.7991
75,59,978.8049,9.8054,0.0
75,60,941.4439,9.8054,0.0
75,61,918.2378,9.8054,0.0
75,62,896.8356,9.8054,0.0
75,63,877.8704,9.8054,0.0
75,64,700.2253,9.8054,0.0
75,65,775.3711,9.8054,0.0
75,66,749.5017,9.8054,0.0
75,67,793.8007,9.8054,0.0
75,68,777.1089,9.8054,0.0
75,69,762.1858,9.8054,0.0
75,70,752.7827,9.8054,0.0
75,71,640.4061,9.8054,0.0
75,72,636.8825,9.8054,0.0
75,73,585.8461,9.8054,0.0
75,74,498.6775,9.8054,0.0
75,75,508.5233,9.8054,0.0
75,76,464.1369,9.8054,0.0
75,77,427.5689,9.8054,0.0
75,78,357.9714,9.8054,0.0
75,79,335.4685,9.8054,0.0
75,80,345.5856,9.8054,0.0
75,81,489.853,9.8054,0.0
75,82,482.7721,9.8054,0.0
75,83,448.3422,9.8054,0.0
75,84,430.4186,9.8054,0.0
75,85,400.5202,9.8054,0.0
75,86,370.0024,9.8054,0.0
75,87,1122.3371,9.8054,0.0
75,88,1094.7171,9.8054,0.0
75,89,977.404,9.8054,0.0
75,90,889.775,9.8054,0.0
75,91,878.8776,9.8054,0.0
75,92,851.335,9.8054,0.0
75,93,869.8282,9.8054,0.0
75,94,843.4413,9.8054,0.0
75,1,49.8616,9.8054,0.0
75,3,154.7098,9.8054,0.9865
75,4,198.6764,9.8054,0.9808
75,5,155.9432,9.8054,0.9706
75,6,119.711,9.8054,0.9868
75,7,84.9906,9.8054,0.9944
75,8,63.0032,9.8054,0.9925
75,9,44.2933,9.8054,0.9982
75,11,225.333,9.8054,0.9684
75,12,347.5163,9.8054,0.9628
75,13,356.3985,9.8054,0.9648
75,14,292.291,9.8054,0.9507
75,15,243.3234,9.8054,0.9947
75,16,208.2754,9.8054,0.9948
75,17,172.4766,9.8054,0.9972
75,19,315.7277,9.8054,0.9767
75,20,583.372,9.8054,0.9831
75,21,319.9881,9.8054,1.8627
75,22,309.2852,9.8054,1.8299
75,23,303.0694,9.8054,1.9138
75,24,299.7482,9.8054,1.8269
75,25,278.1306,9.8054,1.6406
75,26,258.2456,9.8054,1.6483
75,27,246.4711,9.8054,1.7149
75,28,240.7938,9.8054,1.7937
75,29,236.3389,9.8054,0.9576
75,30,224.4227,9.8054,1.9419
75,31,356.6594,9.8054,0.9601
75,32,318.1449,9.8054,0.9434
75,33,288.6268,9.8054,0.9889
75,34,265.9497,9.8054,0.9901
75,35,236.6853,9.8054,0.9974
75,37,378.3875,9.8054,0.9738
75,38,709.6397,9.8054,0.9801
75,39,555.2087,9.8054,1.9153
75,40,423.3046,9.8054,1.9355
75,41,427.4024,9.8054,1.9545
75,42,400.1567,9.8054,1.942
75,43,443.8279,9.8054,1.6682
75,44,352.02,9.8054,1.8584
75,45,329.8562,9.8054,1.9003
75,46,307.0301,9.8054,1.863
75,47,296.643,9.8054,0.9679
75,48,295.1096,9.8054,1.9539
75,49,454.1122,9.8054,0.9633
75,50,415.9204,9.8054,0.9514
75,51,393.1092,9.8054,0.9749
75,52,374.4114,9.8054,0.9811
75,53,344.8244,9.8054,0.9968
75,55,451.5292,9.8054,0.9909
75,56,917.0891,9.8054,0.9797
75,57,701.7188,9.8054,1.9373
75,59,458.6253,9.8054,2.9425
75,60,449.2088,9.8054,2.9455
75,61,435.2851,9.8054,2.9413
75,62,436.6281,9.8054,2.93
75,63,418.577,9.8054,1.8286
75,64,438.9633,9.8054,2.8732
75,65,413.0319,9.8054,2.9086
75,66,418.9527,9.8054,2.8965
75,67,392.6377,9.8054,2.9242
75,68,381.678,9.8054,2.9282
75,69,379.0154,9.8054,2.9246
75,70,397.0674,9.8054,2.8482
75,71,366.6356,9.8054,2.9219
75,72,486.4762,9.8054,1.9254
75,73,454.9983,9.8054,1.9459
75,74,418.5134,9.8054,1.9292
75,75,420.7023,9.8054,1.8104
75,76,374.9493,9.8054,1.8858
75,77,353.9294,9.8054,1.8648
75,78,338.7713,9.8054,1.9188
75,79,324.042,9.8054,0.9846
75,80,314.9179,9.8054,1.9896
75,81,489.7291,9.8054,0.9267
75,82,451.6202,9.8054,0.9383
75,83,440.8179,9.8054,0.982
75,84,430.9131,9.8054,0.9815
75,85,405.3597,9.8054,0.9954
75,87,508.8263,9.8054,0.9705
75,88,918.741,9.8054,0.9662
75,89,542.3414,9.8054,2.907
75,90,619.9691,9.8054,2.8844
75,91,557.0404,9.8054,2.8738
75,92,496.0931,9.8054,2.8878
75,93,478.3191,9.8054,2.9095
75,94,563.131,9.8054,1.9209
75,4,133.1934,9.8054,1.9697
75,5,131.8957,9.8054,1.9441
75,6,98.6019,9.8054,1.9985
75,7,79.979,9.8054,2.0143
75,8,55.8946,9.8054,1.9887
75,12,233.0361,9.8054,1.9496
75,13,281.3708,9.8054,1.9311
75,14,272.7289,9.8054,1.9435
75,15,239.8356,9.8054,2.0102
75,16,204.1455,9.8054,1.9903
75,20,327.7019,9.8054,1.9349
75,21,317.3717,9.8054,2.8999
75,22,321.5086,9.8054,3.8675
75,23,294.3958,9.8054,2.911
75,24,225.1927,9.8054,10.619
75,25,194.3936,9.8054,9.8849
75,26,190.6229,9.8054,9.1376
75,27,220.28,9.8054,2.9263
75,28,206.0127,9.8054,6.5458
75,31,286.6562,9.8054,1.9315
75,32,303.7145,9.8054,1.9447
75,33,281.5084,9.8054,1.9793
75,34,263.9506,9.8054,1.9812
75,38,393.4644,9.8054,1.9143
75,39,382.378,9.8054,2.8903
75,40,386.8383,9.8054,3.9106
75,41,374.1779,9.8054,2.9225
75,42,334.0552,9.8054,11.056
75,43,297.1616,9.8054,9.5402
75,44,281.6608,9.8054,8.8895
75,45,284.7548,9.8054,2.9696
75,46,296.5675,9.8054,5.7095
75,49,371.2576,9.8054,1.9378
75,50,403.1695,9.8054,1.9505
75,51,383.1838,9.8054,1.9523
75,52,371.6983,9.8054,1.9639
75,56,477.5553,9.8054,1.8467
75,57,497.0205,9.8054,2.9175
75,72,372.0045,9.8054,3.884
75,73,387.4871,9.8054,2.8988
75,74,363.0985,9.8054,10.915
75,75,332.1448,9.8054,9.8054
76,1,29.9597,9.1527,0.9118
76,2,20.7321,9.1527,0.0
76,3,399.4623,9.1527,0.0
76,4,245.6049,9.1527,0.0
76,5,172.426,9.1527,0.0
76,6,120.4752,9.1527,0.0
76,7,86.515,9.1527,0.0
76,8,66.7983,9.1527,0.0
76,9,51.4839,9.1527,0.0
76,10,40.1666,9.1527,0.0
76,11,480.0206,9.1527,0.0
76,12,387.0327,9.1527,0.0
76,13,364.0853,9.1527,0.0
76,14,294.9748,9.1527,0.0
76,15,235.8544,9.1527,0.0
76,16,199.1859,9.1527,0.0
76,17,165.5184,9.1527,0.0
76,18,137.5233,9.1527,0.0
76,19,783.9818,9.1527,0.0
76,20,668.7458,9.1527,0.0
76,21,557.0378,9.1527,0.0
76,22,542.8797,9.1527,0.0
76,23,499.738,9.1527,0.0
76,24,395.3965,9.1527,0.0
76,25,433.5746,9.1527,0.0
76,26,342.1426,9.1527,0.0
76,27,365.1785,9.1527,0.0
76,28,374.0715,9.1527,0.0
76,29,288.2503,9.1527,0.0
76,30,299.5788,9.1527,0.0
76,31,352.524,9.1527,0.0
76,32,317.3118,9.1527,0.0
76,33,276.1337,9.1527,0.0
76,34,251.1164,9.1527,0.0
76,35,222.8746,9.1527,0.0
76,36,196.4301,9.1527,0.0
76,37,882.929,9.1527,0.0
76,38,796.895,9.1527,0.0
76,39,708.8779,9.1527,0.0
76,40,643.6645,9.1527,0.0
76,41,591.2478,9.1527,0.0
76,42,463.0215,9.1527,0.0
76,43,513.8061,9.1527,0.0
76,44,397.5557,9.1527,0.0
76,45,433.4092,9.1527,0.0
76,46,403.7487,9.1527,0.0
76,47,337.2914,9.1527,0.0
76,48,357.9013,9.1527,0.0
76,49,442.5221,9.1527,0.0
76,50,415.5054,9.1527,0.0
76,51,376.4785,9.1527,0.0
76,52,353.0606,9.1527,0.0
76,53,323.0585,9.1527,0.0
76,54,293.8616,9.1527,0.0
76,55,1077.7158,9.1527,0.0
76,56,1012.4643,9.1527,0.0
76,57,902.8119,9.1527,0.0
76,58,444.1024,9.1527,2.7991
76,59,902.0595,9.1527,0.0
76,60,868.1097,9.1527,0.0
76,61,846.8398,9.1527,0.0
76,62,827.2036,9.1527,0.0
76,63,809.8075,9.1527,0.0
76,64,649.0921,9.1527,0.0
76,65,714.7358,9.1527,0.0
76,66,691.4316,9.1527,0.0
76,67,732.8892,9.1527,0.0
76,68,717.5264,9.1527,0.0
76,69,703.8317,9.1527,0.0
76,70,694.9935,9.1527,0.0
76,71,593.2099,9.1527,0.0
76,72,592.1275,9.1527,0.0
76,73,546.131,9.1527,0.0
76,74,466.1296,9.1527,0.0
76,75,475.7088,9.1527,0.0
76,76,435.2044,9.1527,0.0
76,77,401.6971,9.1527,0.0
76,78,337.1885,9.1527,0.0
76,79,316.3149,9.1527,0.0
76,80,326.0031,9.1527,0.0
76,81,457.8877,9.1527,0.0
76,82,452.4455,9.1527,0.0
76,83,421.6398,9.1527,0.0
76,84,405.6464,9.1527,0.0
76,85,378.4764,9.1527,0.0
76,86,350.5256,9.1527,0.0
76,87,1030.1431,9.1527,0.0
76,88,1009.5485,9.1527,0.0
76,89,904.4779,9.1527,0.0
76,90,827.0268,9.1527,0.0
76,91,815.5049,9.1527,0.0
76,92,790.0616,9.1527,0.0
76,93,805.1387,9.1527,0.0
76,94,781.0634,9.1527,0.0
76,1,46.9793,9.1527,0.0
76,3,143.7193,9.1527,0.9865
76,4,184.9738,9.1527,0.9808
76,5,146.4712,9.1527,0.9706
76,6,113.1148,9.1527,0.9868
76,7,80.8414,9.1527,0.9944
76,8,60.2626,9.1527,0.9925
76,9,42.6636,9.1527,0.9982
76,11,209.0919,9.1527,0.9684
76,12,322.1398,9.1527,0.9628
76,13,331.7452,9.1527,0.9648
76,14,273.8926,9.1527,0.9507
76,15,229.2131,9.1527,0.9947
76,16,196.9631,9.1527,0.9948
76,17,163.785,9.1527,0.9972
76,19,294.5515,9.1527,0.9767
76,20,538.1181,9.1527,0.9831
76,21,299.7987,9.1527,1.8627
76,22,289.8959,9.1527,1.8299
76,23,284.0641,9.1527,1.9138
76,24,280.7986,9.1527,1.8269
76,25,261.2571,9.1527,1.6406
76,26,242.8399,9.1527,1.6483
76,27,231.8089,9.1527,1.7149
76,28,226.4226,9.1527,1.7937
76,29,221.7642,9.1527,0.9576
76,30,211.3939,9.1527,1.9419
76,31,332.8931,9.1527,0.9601
76,32,298.4387,9.1527,0.9434
76,33,271.8145,9.1527,0.9889
76,34,251.1853,9.1527,0.9901
76,35,224.2814,9.1527,0.9974
76,37,353.5225,9.1527,0.9738
76,38,654.5233,9.1527,0.9801
76,39,516.1183,9.1527,1.9153
76,40,396.6219,9.1527,1.9355
76,41,400.4358,9.1527,1.9545
76,42,375.4196,9.1527,1.942
76,43,414.899,9.1527,1.6682
76,44,331.259,9.1527,1.8584
76,45,310.5758,9.1527,1.9003
76,46,289.317,9.1527,1.863
76,47,279.4279,9.1527,0.9679
76,48,278.4802,9.1527,1.9539
76,49,424.2505,9.1527,0.9633
76,50,390.1441,9.1527,0.9514
76,51,369.8447,9.1527,0.9749
76,52,353.0274,9.1527,0.9811
76,53,326.0059,9.1527,0.9968
76,55,423.0732,9.1527,0.9909
76,56,844.9341,9.1527,0.9797
76,57,651.9975,9.1527,1.9373
76,59,431.1843,9.1527,2.9425
76,60,422.3531,9.1527,2.9455
76,61,409.3596,9.1527,2.9413
76,62,410.3809,9.1527,2.93
76,63,392.717,9.1527,1.8286
76,64,412.442,9.1527,2.8732
76,65,388.3081,9.1527,2.9086
76,66,393.4734,9.1527,2.8965
76,67,369.3169,9.1527,2.9242
76,68,359.0787,9.1527,2.9282
76,69,356.5078,9.1527,2.9246
76,70,373.0784,9.1527,2.8482
76,71,344.9515,9.1527,2.9219
76,72,454.5547,9.1527,1.9254
76,73,426.2356,9.1527,1.9459
76,74,393.1034,9.1527,1.9292
76,75,394.3136,9.1527,1.8104
76,76,353.5038,9.1527,1.8858
76,77,334.0595,9.1527,1.8648
76,78,319.9818,9.1527,1.9188
76,79,306.1309,9.1527,0.9846
76,80,298.0611,9.1527,1.9896
76,81,458.1984,9.1527,0.9267
76,82,424.1702,9.1527,0.9383
76,83,414.8918,9.1527,0.982
76,84,406.2307,9.1527,0.9815
76,85,383.0443,9.1527,0.9954
76,87,476.8481,9.1527,0.9705
76,88,848.5151,9.1527,0.9662
76,89,509.7785,9.1527,2.907
76,90,580.9212,9.1527,2.8844
76,91,522.8212,9.1527,2.8738
76,92,466.7974,9.1527,2.8878
76,93,450.3648,9.1527,2.9095
76,94,526.4895,9.1527,1.9209
76,4,125.1034,9.1527,1.9697
76,5,124.1821,9.1527,1.9441
76,6,93.4738,9.1527,1.9985
76,7,76.1365,9.1527,2.0143
76,8,53.5641,9.1527,1.9887
76,12,217.932,9.1527,1.9496
76,13,263.0472,9.1527,1.9311
76,14,255.8261,9.1527,1.9435
76,15,225.8709,9.1527,2.0102
76,16,193.0829,9.1527,1.9903
76,20,306.7634,9.1527,1.9349
76,21,297.8485,9.1527,2.8999
76,22,301.8032,9.1527,3.8675
76,23,276.4053,9.1527,2.911
76,24,212.4988,9.1527,10.619
76,25,183.9638,9.1527,9.8849
76,26,180.3419,9.1527,9.1376
76,27,207.4367,9.1527,2.9263
76,28,194.2462,9.1527,6.5458
76,31,268.8209,9.1527,1.9315
76,32,285.1573,9.1527,1.9447
76,33,265.2513,9.1527,1.9793
76,34,249.3249,9.1527,1.9812
76,38,368.581,9.1527,1.9143
76,39,359.3289,9.1527,2.8903
76,40,363.8839,9.1527,3.9106
76,41,352.0085,9.1527,2.9225
76,42,315.2578,9.1527,11.056
76,43,281.1527,9.1527,9.5402
76,44,266.7522,9.1527,8.8895
76,45,269.0419,9.1527,2.9696
76,46,279.9309,9.1527,5.7095
76,49,348.6585,9.1527,1.9378
76,50,378.516,9.1527,1.9505
76,51,360.7756,9.1527,1.9523
76,52,350.5682,9.1527,1.9639
76,56,447.8627,9.1527,1.8467
76,57,466.7368,9.1527,2.9175
76,72,350.4432,9.1527,3.884
76,73,364.7046,9.1527,2.8988
76,74,342.7239,9.1527,10.915
76,75,314.2342,9.1527,9.8054
76,76,297.8338,9.1527,9.1527
77,1,30.2294,2.9424,0.9118
77,2,20.7608,2.9424,0.0
77,3,426.3638,2.9424,0.0
77,4,254.7475,2.9424,0.0
77,5,176.3501,2.9424,0.0
77,6,122.1088,2.9424,0.0
77,7,87.1907,2.9424,0.0
77,8,67.0913,2.9424,0.0
77,9,51.585,2.9424,0.0
77,10,40.1846,2.9424,0.0
77,11,511.4316,2.9424,0.0
77,12,403.3963,2.9424,0.0
77,13,376.5339,2.9424,0.0
77,14,302.0956,2.9424,0.0
77,15,239.7434,2.9424,0.0
77,16,201.5855,2.9424,0.0
77,17,166.8722,2.9424,0.0
77,18,138.2371,2.9424,0.0
77,19,838.8447,2.9424,0.0
77,20,703.061,2.9424,0.0
77,21,583.4032,2.9424,0.0
77,22,566.63,2.9424,0.0
77,23,520.5585,2.9424,0.0
77,24,411.7157,2.9424,0.0
77,25,450.3559,2.9424,0.0
77,26,355.1396,2.9424,0.0
77,27,377.5377,2.9424,0.0
77,28,387.5023,2.9424,0.0
77,29,298.5525,2.9424,0.0
77,30,308.4433,2.9424,0.0
77,31,363.541,2.9424,0.0
77,32,324.8101,2.9424,0.0
77,33,280.9006,2.9424,0.0
77,34,254.5338,2.9424,0.0
77,35,225.1341,2.9424,0.0
77,36,197.8474,2.9424,0.0
77,37,943.1275,2.9424,0.0
77,38,838.2576,2.9424,0.0
77,39,740.7015,2.9424,0.0
77,40,669.8428,2.9424,0.0
77,41,613.6915,2.9424,0.0
77,42,478.5044,2.9424,0.0
77,43,531.8513,2.9424,0.0
77,44,409.6105,2.9424,0.0
77,45,446.5677,2.9424,0.0
77,46,415.3887,2.9424,0.0
77,47,347.3619,2.9424,0.0
77,48,367.5432,2.9424,0.0
77,49,456.5944,2.9424,0.0
77,50,426.1263,2.9424,0.0
77,51,383.9393,2.9424,0.0
77,52,358.8937,2.9424,0.0
77,53,327.3161,2.9424,0.0
77,54,296.8625,2.9424,0.0
77,55,1150.6653,2.9424,0.0
77,56,1067.3048,2.9424,0.0
77,57,945.3433,2.9424,0.0
77,58,453.3541,2.9424,2.7991
77,59,948.866,2.9424,0.0
77,60,912.1494,2.9424,0.0
77,61,889.5297,2.9424,0.0
77,62,868.6784,2.9424,0.0
77,63,850.1949,2.9424,0.0
77,64,676.5056,2.9424,0.0
77,65,752.8605,2.9424,0.0
77,66,727.3646,2.9424,0.0
77,67,768.1729,2.9424,0.0
77,68,751.9387,2.9424,0.0
77,69,737.3982,2.9424,0.0
77,70,728.364,2.9424,0.0
77,71,618.6138,2.9424,0.0
77,72,613.4284,2.9424,0.0
77,73,563.6353,2.9424,0.0
77,74,479.6946,2.9424,0.0
77,75,488.8724,2.9424,0.0
77,76,445.8927,2.9424,0.0
77,77,410.589,2.9424,0.0
77,78,343.8525,2.9424,0.0
77,79,322.284,2.9424,0.0
77,80,331.7824,2.9424,0.0
77,81,471.7483,2.9424,0.0
77,82,463.9821,2.9424,0.0
77,83,430.2256,2.9424,0.0
77,84,412.7468,2.9424,0.0
77,85,383.8692,2.9424,0.0
77,86,354.5398,2.9424,0.0
77,87,1093.6353,2.9424,0.0
77,88,1060.4655,2.9424,0.0
77,89,944.3917,2.9424,0.0
77,90,857.757,2.9424,0.0
77,91,848.6188,2.9424,0.0
77,92,822.016,2.9424,0.0
77,93,841.2795,2.9424,0.0
77,94,815.4936,2.9424,0.0
77,1,47.7107,2.9424,0.0
77,3,148.7741,2.9424,0.9865
77,4,190.9548,2.9424,0.9808
77,5,149.417,2.9424,0.9706
77,6,114.6749,2.9424,0.9868
77,7,81.4686,2.9424,0.9944
77,8,60.4749,2.9424,0.9925
77,9,42.633,2.9424,0.9982
77,11,217.0607,2.9424,0.9684
77,12,334.7856,2.9424,0.9628
